account_id,date,account_status,overdraft_balance,overdraft_limit,in_financial_difficulties_flag,total_value_transactions_made
-3722254857818979690,2020-01-31,OPEN,739.9,750,0,1513.43
7107720665986889343,2020-01-31,OPEN,295.66,750,0,2343.03
-8755509703512342427,2020-01-31,OPEN,631.38,750,0,41.97
2619339874686422331,2020-01-31,OPEN,716.92,750,0,1742.4
-1806416508162689249,2020-01-31,OPEN,541.18,750,0,1802.2
1318588969207842647,2020-01-31,OPEN,748.1,750,0,112.44
-1529301641545566534,2020-01-31,OPEN,639.75,750,0,3341.93
-8514343302574000208,2020-01-31,OPEN,749.4,750,0,7649.6
36268045031819922,2020-01-31,OPEN,725.63,750,0,946.17
-5664030207719126055,2020-01-31,OPEN,419.83,750,0,886.31
-4581396533360053247,2020-01-31,OPEN,725.6,750,0,4130.94
5153319062814825830,2020-01-31,OPEN,620.42,750,0,446.63
-958508402425096565,2020-01-31,OPEN,659.66,750,0,737.19
-4278328767370822491,2020-01-31,OPEN,740.27,750,0,728.9
5547265723226097765,2020-01-31,OPEN,639.81,750,0,2570.59
5509729463933962832,2020-01-31,OPEN,716.51,750,0,65.45
-3990352623773311551,2020-01-31,OPEN,747.46,750,0,439.46
-4680574439733107517,2020-01-31,OPEN,727.18,750,0,401.69
-994687649245159054,2020-01-31,OPEN,437.89,750,0,1168.61
2013314174522017168,2020-01-31,OPEN,688.08,750,0,85.32
-864969843649026034,2020-01-31,OPEN,225.53,750,0,1159.58
-7966859500199895863,2020-01-31,OPEN,667.88,750,0,3021.43
2166702647460690261,2020-01-31,OPEN,734.5,750,0,56.53
-788462975547333806,2020-01-31,OPEN,333.91,750,0,11
7146180007654495262,2020-01-31,OPEN,392.11,750,0,879.57
-2693847917176731670,2020-01-31,OPEN,649.91,750,0,161.99
3196992030712517466,2020-01-31,OPEN,749.95,750,0,100.87
5529923055022623624,2020-01-31,OPEN,605.12,750,0,916.31
-7668740540093165206,2020-01-31,OPEN,276.66,750,0,42.79
-7462890543266616266,2020-01-31,OPEN,204.97,750,0,481.87
480277759920653679,2020-01-31,OPEN,718.81,750,0,130.99
9185994338940071840,2020-01-31,OPEN,384.06,750,0,1503.04
7356301974076131498,2020-01-31,OPEN,591.23,750,0,2925.68
615997738006196147,2020-01-31,OPEN,748,750,0,40.5
4334424890801407240,2020-01-31,OPEN,722.94,750,0,754.67
-2488072946253949159,2020-01-31,OPEN,701.18,750,0,59.97
-791820426749824548,2020-01-31,OPEN,421.97,750,0,1037.64
3531302648108398196,2020-01-31,OPEN,581.69,750,0,611.97
-3717229688550360644,2020-01-31,OPEN,741.75,750,0,717.12
-6553572143874119542,2020-01-31,OPEN,441.21,750,0,1230.44
-1860621115089706915,2020-01-31,OPEN,750,750,0,355.6
7026704441240936683,2020-01-31,OPEN,38.65,750,0,939.67
8415343273177301516,2020-01-31,OPEN,466.09,750,0,4166
2892585904070347908,2020-01-31,OPEN,431.73,750,0,2336.24
-7319277125910491301,2020-01-31,OPEN,631.89,750,0,1319.26
-8296695003671847230,2020-01-31,OPEN,749.93,750,0,776.92
-1264050433451713994,2020-01-31,OPEN,708.58,750,0,326.54
-302645512781118232,2020-01-31,OPEN,673.88,750,0,63.47
6460491983572518903,2020-01-31,OPEN,736.75,750,0,94.5
132000044069621833,2020-01-31,OPEN,740.88,750,0,26.38
2590036070310154533,2020-01-31,OPEN,626.01,750,0,135.5
3559171491235160369,2020-01-31,OPEN,701.05,750,0,384.91
-3495644887713454765,2020-01-31,OPEN,498.23,750,0,3868.2
5063526770696104771,2020-01-31,OPEN,461.83,750,0,138.62
-4116511894509182593,2020-01-31,OPEN,231.11,750,0,1058.75
-1885481283628666549,2020-01-31,OPEN,741.09,750,0,183.1
4925583808913646792,2020-01-31,OPEN,700.78,750,0,392.25
-7347680242447215528,2020-01-31,OPEN,337.57,750,0,3498.68
4779601352209812843,2020-01-31,OPEN,660.13,750,0,876.46
-6462206675901942976,2020-01-31,OPEN,707.78,750,0,308.98
5177553105022013193,2020-01-31,OPEN,749.57,750,0,1582.29
-1241640444414946950,2020-01-31,OPEN,597.3,750,0,1927.08
4211648171519582778,2020-01-31,OPEN,45.26,750,0,28.9
-1827369766965997226,2020-01-31,OPEN,615.15,750,0,567.74
1555199667144715920,2020-01-31,OPEN,684.28,750,0,41.2
-3344085547485375638,2020-01-31,OPEN,727.21,750,0,286.47
5364414327888609260,2020-01-31,OPEN,734.14,750,0,133.73
3275326341508681167,2020-01-31,OPEN,721.8,750,0,716.8
-5559307759943230841,2020-01-31,OPEN,741.31,750,0,46.99
-6608842087802529116,2020-01-31,OPEN,256.6,750,0,459.89
-2041767474397577009,2020-01-31,OPEN,726.71,750,0,82.4
1268414139884620718,2020-01-31,OPEN,526.11,750,0,428.76
2151513485423870244,2020-01-31,OPEN,721.17,750,0,1071.16
1477320199048244845,2020-01-31,OPEN,727.56,750,0,226.16
-3200883811020876535,2020-01-31,OPEN,440.39,750,0,700.32
1287625248451234861,2020-01-31,OPEN,157.51,750,0,1470.99
-2375687978678810431,2020-01-31,OPEN,599.57,750,0,2192.75
2363349772041605061,2020-01-31,OPEN,743.07,750,0,31.23
1397209336157601797,2020-01-31,OPEN,42.62,750,0,123.3
-7103548399618434350,2020-01-31,OPEN,284.34,750,0,2371.71
2560488630088139613,2020-01-31,OPEN,729.41,750,0,26.1
-2877886576031400204,2020-01-31,OPEN,553.65,750,0,860.71
-3040034724031415961,2020-01-31,OPEN,755.7,750,0,41.2
1766805399245968480,2020-01-31,OPEN,470,750,0,21.6
-8388592735217196865,2020-01-31,OPEN,600.31,750,0,1679.44
4003818169086616901,2020-01-31,OPEN,652.83,750,0,44.15
6743957984403464190,2020-01-31,OPEN,747.38,750,0,60.43
8630164722028963642,2020-01-31,OPEN,524.8,750,0,690.43
-7954432709193918432,2020-01-31,OPEN,614.9,750,0,2206.58
-1467487860953276900,2020-01-31,OPEN,727.13,750,0,294.31
-1704862185010988387,2020-01-31,OPEN,448.83,750,0,276.2
103727110288173990,2020-01-31,OPEN,472.42,750,0,1012.11
-8543248700169114262,2020-01-31,OPEN,726.66,750,0,88.1
-6655276128387079852,2020-01-31,OPEN,707.43,750,0,1197.9
6980805323068752671,2020-01-31,OPEN,654.11,750,0,23.49
-8144165070259447246,2020-01-31,OPEN,719.61,750,0,235.54
1119309183126646851,2020-01-31,OPEN,690.87,750,0,431.51
8686097659821335780,2020-01-31,OPEN,749.66,750,0,848.41
6751366507466888672,2020-01-31,OPEN,740.89,750,0,44.49
2913994295664686596,2020-01-31,OPEN,30.94,750,0,348.8
-4085717251092751122,2020-01-31,OPEN,741.49,750,0,534.36
7848537321169834738,2020-01-31,OPEN,697.38,750,0,106.5
8617086187053717553,2020-01-31,OPEN,747.85,750,0,363.65
-6391978298675466909,2020-01-31,OPEN,661.21,750,0,1214.47
8823846213587667537,2020-01-31,OPEN,739.86,750,0,35.5
-2870617757183490872,2020-01-31,OPEN,724.5,750,0,1157.02
4969478743701503164,2020-01-31,OPEN,748.25,750,0,101.09
-1792476437916416545,2020-01-31,OPEN,747.61,750,0,508.15
6589185583074963214,2020-01-31,OPEN,470.91,750,0,299.62
5670739989976349660,2020-01-31,OPEN,731.71,750,0,459.53
2966692332216875510,2020-01-31,OPEN,721.35,750,0,195.69
2811597738245437448,2020-01-31,OPEN,582.03,750,0,547.01
7655779848030138566,2020-01-31,OPEN,713.02,750,0,925.95
1189425416528444771,2020-01-31,OPEN,734.16,750,0,764.43
8768592503674436505,2020-01-31,OPEN,712.51,750,0,1095.38
-2789334414111749845,2020-01-31,OPEN,729.59,750,0,271.03
-3330009150418110907,2020-01-31,OPEN,691.78,750,0,430.95
-2010478009070861811,2020-01-31,OPEN,724.14,750,0,34.49
1976662827024104923,2020-01-31,OPEN,687.56,750,0,16.89
-3139817027884246674,2020-01-31,OPEN,512.88,750,0,65.5
-2778368803606310577,2020-01-31,OPEN,749.5,750,0,41.79
-7429845779768793187,2020-01-31,OPEN,687,750,0,787.03
-2572525340393662455,2020-01-31,OPEN,731.68,750,0,1515.5
665107993692900310,2020-01-31,OPEN,459.52,750,0,1585.15
-4157109815312932748,2020-01-31,OPEN,748.64,750,0,22.8
2280399414638126516,2020-01-31,OPEN,564.56,750,0,8021.05
5689242536786258599,2020-01-31,OPEN,757.76,750,0,142.59
4873464134553719373,2020-01-31,OPEN,652.89,750,0,101.73
517030778560734765,2020-01-31,OPEN,518.09,750,0,1113.31
1566668648848394511,2020-01-31,OPEN,749.99,750,0,150.33
-1178333588379360040,2020-01-31,OPEN,671.94,750,0,563.2
2016144398656085301,2020-01-31,OPEN,746.72,750,0,453.4
-6101354952050090403,2020-01-31,OPEN,187.5,750,0,574.33
-6132623248295567215,2020-01-31,OPEN,749.75,750,0,204.32
3503894557527247002,2020-01-31,OPEN,724.77,750,0,1371.58
833309599808285038,2020-01-31,OPEN,702.32,750,0,106.04
-8649711520786193605,2020-01-31,OPEN,43.65,750,0,528.79
-3271760416915919658,2020-01-31,OPEN,746.45,750,0,734.61
5456819324419038792,2020-01-31,OPEN,276.56,750,0,1558.88
1183876315092256776,2020-01-31,OPEN,279.5,750,0,1150.97
8801759131136331646,2020-01-31,OPEN,613.02,750,0,1854.87
5401676078398454009,2020-01-31,OPEN,732.31,750,0,614.47
8982903271982099313,2020-01-31,OPEN,750.15,750,0,731.41
-8453740419628180308,2020-01-31,OPEN,673.62,750,0,2328.5
-5584346179129172195,2020-01-31,OPEN,749.9,750,0,1319.97
-3325381808926568412,2020-01-31,OPEN,551.46,750,0,6.5
-6327523530464231101,2020-01-31,OPEN,646.37,750,0,999.78
4863872352949352889,2020-01-31,OPEN,759.98,750,0,897.54
855944079444772221,2020-01-31,OPEN,564.56,750,0,1326.97
-8565843433804827596,2020-01-31,OPEN,701.47,750,0,462.07
-8371121807321816563,2020-01-31,OPEN,616.38,750,0,9393.82
6838280434949893282,2020-01-31,OPEN,517.17,750,0,413.53
9017821900245777344,2020-01-31,OPEN,661.37,750,0,1272.68
6899738397890814721,2020-01-31,OPEN,202.46,750,0,1711.45
3553421369377333966,2020-01-31,OPEN,639.2,750,0,2575.29
-2566502023354590606,2020-01-31,OPEN,744.94,750,0,314.13
8404276650712543538,2020-01-31,OPEN,689.88,750,0,1244.26
-739109659118196545,2020-01-31,OPEN,750,750,0,182.95
-7284915132781594015,2020-01-31,OPEN,731.41,750,0,224.85
4043600420430451939,2020-01-31,OPEN,624.38,750,0,2429
-1043195218358227397,2020-01-31,OPEN,65.75,750,0,1503.82
8295979376565477059,2020-01-31,OPEN,753.74,750,0,556.95
2232772014391785524,2020-01-31,OPEN,101.78,750,0,826.13
2114652631706987484,2020-01-31,OPEN,649.99,750,0,201.99
-1796694957166387368,2020-01-31,OPEN,696.11,750,0,774.04
-4810147329470485861,2020-01-31,OPEN,749.49,750,0,179.02
-2017815823452667333,2020-01-31,OPEN,749.57,750,0,164.67
4036158492159350677,2020-01-31,OPEN,580.86,750,0,1124.63
-1479503382918753852,2020-01-31,OPEN,671.25,750,0,1145.88
-4333131933411693451,2020-01-31,OPEN,528.46,750,0,4491.76
3797294161786063489,2020-01-31,OPEN,734.5,750,0,441.2
902917135007831234,2020-01-31,OPEN,503.24,750,0,699.04
-8419347946391956408,2020-01-31,OPEN,508.32,750,0,262.5
647716340067306738,2020-01-31,OPEN,744.38,750,0,1910.72
-2488045042359554044,2020-01-31,OPEN,308.18,750,0,742.48
-541898146873834903,2020-01-31,OPEN,499.3,750,0,1597.74
3143931251879494395,2020-01-31,OPEN,260.92,750,0,106.23
4388583571843121090,2020-01-31,OPEN,747.96,750,0,3543.54
-8509759302241023783,2020-01-31,OPEN,747.12,750,0,49.5
-8012957065810878036,2020-01-31,OPEN,658.33,750,0,1462.57
-9116632634824762082,2020-01-31,OPEN,638,750,0,1394.03
-8036092714666908575,2020-01-31,OPEN,734.02,750,0,30.28
1541258863845239219,2020-01-31,OPEN,34.39,750,0,4642.61
-2379347804104206739,2020-01-31,OPEN,637.48,750,0,1161.47
-2825412226457542283,2020-01-31,OPEN,738.31,750,0,129.92
-8106137685635600371,2020-01-31,OPEN,703.21,750,0,1191.2
-3528748684949676160,2020-01-31,OPEN,749.13,750,0,61.5
-5711038978448787526,2020-01-31,OPEN,584,750,0,2090.92
-2969174487812346920,2020-01-31,OPEN,749.46,750,0,29.89
7974493555679720479,2020-01-31,OPEN,735.27,750,0,439.71
-2492867981161683341,2020-01-31,OPEN,724.48,750,0,16.49
2864269615240216803,2020-01-31,OPEN,732.09,750,0,413.8
-5669070715050955580,2020-01-31,OPEN,743.56,750,0,95.5
-892346908939823855,2020-01-31,OPEN,181.29,750,0,479.96
-4751865623501785101,2020-01-31,OPEN,162.93,750,0,1021.4
-3408471046034261293,2020-01-31,OPEN,736.14,750,0,318.37
6056019117285269847,2020-01-31,OPEN,737.34,750,0,594.96
8404805603127097817,2020-01-31,OPEN,724.6,750,0,9261.96
2198158122483281436,2020-01-31,OPEN,559.49,750,0,302.7
-4584235024505304042,2020-01-31,OPEN,74.25,750,0,2776.79
-2440264955306206114,2020-01-31,OPEN,748.63,750,0,1155.58
1140589068572017835,2020-01-31,OPEN,726.22,750,0,269.21
3499845179550272138,2020-01-31,OPEN,299.17,750,0,5258.36
-3826298887697487095,2020-01-31,OPEN,170.11,750,0,3620.84
-2144385375858290103,2020-01-31,OPEN,749.64,750,0,30.1
-5500750078910420571,2020-01-31,OPEN,712.19,750,0,1820.23
-3015495427434375805,2020-01-31,OPEN,749.22,750,0,386
-3699538742622567104,2020-01-31,OPEN,513.8,750,0,1155.22
1868427265491994222,2020-01-31,OPEN,728.07,750,0,48.07
5367155201458756294,2020-01-31,OPEN,464.06,750,0,1401.27
7258420386793094895,2020-01-31,OPEN,666.3,750,0,125.83
-6851152298623454864,2020-01-31,OPEN,311.54,750,0,1345.74
3094363928414836022,2020-01-31,OPEN,733.82,750,0,463.88
3046503137856537381,2020-01-31,OPEN,749.94,750,0,41
-8107151104296000463,2020-01-31,OPEN,165.9,750,0,1459.76
6541128069476999163,2020-01-31,OPEN,690.12,750,0,185.5
-1891465381679152268,2020-01-31,OPEN,260.87,750,0,1207.69
-2353901030762743515,2020-01-31,OPEN,734.97,750,0,18.5
-8911276075351322517,2020-01-31,OPEN,34.54,750,0,542.72
-3515414996124358058,2020-01-31,OPEN,737.68,750,0,936.91
8992205857773728648,2020-01-31,OPEN,748.31,750,0,35.58
-6168200658983907165,2020-01-31,OPEN,231.15,750,0,2606.15
-2455196788152227307,2020-01-31,OPEN,736.19,750,0,187.9
1849677621273438687,2020-01-31,OPEN,727.33,750,0,814.01
4769315290892781790,2020-01-31,OPEN,717.24,750,0,547.5
4441176703784228067,2020-01-31,OPEN,735,750,0,11.46
-385652688810622371,2020-01-31,OPEN,368.35,750,0,204.09
3754736253349782779,2020-01-31,OPEN,683.48,750,0,18.35
309844923313669136,2020-01-31,OPEN,326.92,750,0,1096.99
-3283853029140133848,2020-01-31,OPEN,343.24,750,0,1724.29
146032622195871686,2020-01-31,OPEN,660.15,750,0,661.58
3338626616425295345,2020-01-31,OPEN,614.8,750,0,978.76
537174078295469790,2020-01-31,OPEN,722.52,750,0,125.45
-8990732372853932294,2020-01-31,OPEN,153.14,750,0,2519.67
8382819215720672468,2020-01-31,OPEN,704.61,750,0,770.09
-6454832882216406710,2020-01-31,OPEN,94.43,750,0,346.23
4824591243122456228,2020-01-31,OPEN,772.51,750,0,71.55
4279012881439590717,2020-01-31,OPEN,748.42,750,0,404.72
2592214729165921442,2020-01-31,OPEN,717.04,750,0,22.28
-7521214801290797169,2020-01-31,OPEN,727.14,750,0,54.29
5027881188449911881,2020-01-31,OPEN,705.75,750,0,56.69
-7095163822934558883,2020-01-31,OPEN,737.37,750,0,609.47
-1862927942745326904,2020-01-31,OPEN,732.9,750,0,157.19
-7429935646832550960,2020-01-31,OPEN,698.65,750,0,1694.35
-6576549180400677565,2020-01-31,OPEN,199.82,750,0,250.3
3932694335645682405,2020-01-31,OPEN,403.27,750,0,1576.19
-3327829407551293212,2020-01-31,OPEN,648.49,750,0,85.66
-6149550362132879548,2020-01-31,OPEN,732.93,750,0,222.24
-3505665526524279934,2020-01-31,OPEN,691.96,750,0,70.5
-5747383542651874698,2020-01-31,OPEN,726.25,750,0,27.1
2062394873734316893,2020-01-31,OPEN,539.12,750,0,6090.32
701794962152770074,2020-01-31,OPEN,720.66,750,0,1141.28
4823465814048269826,2020-01-31,OPEN,648.94,750,0,440.81
-6026369932220094081,2020-01-31,OPEN,750,750,0,55.41
4993562130249009248,2020-01-31,OPEN,749.82,750,0,956.99
-145309259984886116,2020-01-31,OPEN,730.85,750,0,25
108444920364259605,2020-01-31,OPEN,749.09,750,0,35.6
6511869733780387457,2020-01-31,OPEN,749.23,750,0,836.07
3541837535728221831,2020-01-31,OPEN,42.45,750,0,12859.37
-8904078046188988906,2020-01-31,OPEN,736.09,750,0,375.74
-8636579260220348770,2020-01-31,OPEN,124.18,750,0,1043.81
-5566848323751624111,2020-01-31,OPEN,722.72,750,0,1642.68
-1670465521834889813,2020-01-31,OPEN,189.92,750,0,715.42
4459784477839080861,2020-01-31,OPEN,733.81,750,0,254.15
3867970196964250306,2020-01-31,OPEN,409.52,750,0,2083.87
6923014659375956903,2020-01-31,OPEN,86.79,750,0,243.14
6614327750725135838,2020-01-31,OPEN,502.29,750,0,1207.3
2091878952140227572,2020-01-31,OPEN,668.87,750,0,5422.14
-7615899535128877187,2020-01-31,OPEN,501.89,750,0,2893.13
-7154575963803385612,2020-01-31,OPEN,666.88,750,0,4708.04
2418819120355670775,2020-01-31,OPEN,750,750,0,982.75
8150276315835479085,2020-01-31,OPEN,610.62,750,0,395.26
-4706220858208437265,2020-01-31,OPEN,439.38,750,0,843.05
-151268859682185787,2020-01-31,OPEN,733.32,750,0,572.61
-481411861408472584,2020-01-31,OPEN,741.07,750,0,3686.1
-1503344091057429789,2020-01-31,OPEN,658.28,750,0,41.6
4189164344895807747,2020-01-31,OPEN,612.53,750,0,374.91
2579145406614314750,2020-01-31,OPEN,734.97,750,0,2258.92
6426500204834264607,2020-01-31,OPEN,716.13,750,0,85.78
1406168267729711038,2020-01-31,OPEN,290.9,750,0,974.8
1892627016275542804,2020-01-31,OPEN,623.19,750,0,338.88
7942674772215520808,2020-01-31,OPEN,431.57,750,0,119.8
-6690364325656911270,2020-01-31,OPEN,743.85,750,0,33.5
-5615247989020809324,2020-01-31,OPEN,647.55,750,0,35.5
9171650632092528901,2020-01-31,OPEN,714.62,750,0,115.5
-4977661146754069338,2020-01-31,OPEN,703.23,750,0,703.02
7138390199530733573,2020-01-31,OPEN,748.07,750,0,1576.79
-1140372119224745301,2020-01-31,OPEN,701.04,750,0,3773.64
729164814675292702,2020-01-31,OPEN,729.56,750,0,1084.24
3166780620137275114,2020-01-31,OPEN,714.91,750,0,1551.35
2496347446078441583,2020-01-31,OPEN,716.09,750,0,123.83
386482367627937095,2020-01-31,OPEN,639.38,750,0,2002.09
-6597776511453960717,2020-01-31,OPEN,750,750,0,25.5
4168132614351412574,2020-01-31,OPEN,171.97,750,0,2068.83
-4708823582759596424,2020-01-31,OPEN,100,750,0,352.5
-1180188561961751757,2020-01-31,OPEN,668.03,750,0,1230.71
-8301182931011269093,2020-01-31,OPEN,750,750,0,236.56
540781089985223050,2020-01-31,OPEN,740.86,750,0,141.25
5837597807258534306,2020-01-31,OPEN,705.99,750,0,2376.75
5900764650258581930,2020-01-31,OPEN,566.84,750,0,1713.25
-2457354338359404085,2020-01-31,OPEN,716.42,750,0,86.63
-309518476272597731,2020-01-31,OPEN,597.26,750,0,196.84
1853115688168416807,2020-01-31,OPEN,745.95,750,0,72.95
-6024035123768464628,2020-01-31,OPEN,472.36,750,0,1264.27
5745877059391891776,2020-01-31,OPEN,742.44,750,0,670.14
3666799896829589001,2020-01-31,OPEN,734.67,750,0,61.4
6022099907857410344,2020-01-31,OPEN,725,750,0,382.53
2777651547584766291,2020-01-31,OPEN,702.95,750,0,1060.76
3107599189827416951,2020-01-31,OPEN,587.46,750,0,3080.6
-7312585395194624030,2020-01-31,OPEN,654.93,750,0,70.49
6551466599361048163,2020-01-31,OPEN,683.36,750,0,1330.21
7715313377778278504,2020-01-31,OPEN,651.31,750,0,136.33
4959201195265643081,2020-01-31,OPEN,728.32,750,0,2634.96
7449978877107551647,2020-01-31,OPEN,440.3,750,0,669.66
-4390134370855754194,2020-01-31,OPEN,749.9,750,0,1901.23
6858528662432196956,2020-01-31,OPEN,403.58,750,0,592.87
-9214664520124877344,2020-01-31,OPEN,208.49,750,0,315.26
-8334397896685189578,2020-01-31,OPEN,266.41,750,0,1438.98
-8449000659278116953,2020-01-31,OPEN,666.2,750,0,2011.26
482115152145262125,2020-01-31,OPEN,621.75,750,0,2643.95
-1578196975223241035,2020-01-31,OPEN,731.44,750,0,112.2
-3229530555467454147,2020-01-31,OPEN,730.74,750,0,42.5
652466221138926073,2020-01-31,OPEN,638.81,750,0,2308.46
-7297299273386097166,2020-01-31,OPEN,786.92,965.04,0,38.17
1634552775041714082,2020-01-31,OPEN,52.53,734.64,0,53.89
-6842334806238683307,2020-01-31,OPEN,403.32,959.58,0,252.43
7388318869822403222,2020-01-31,OPEN,732.59,742.04,0,94.03
6991390572346538833,2020-01-31,OPEN,994.32,999.52,0,40.19
1858804375947369923,2020-01-31,OPEN,570.5,741.7,0,880.78
294354216774814113,2020-01-31,OPEN,592.03,613.36,0,20.47
-8706985482271718429,2020-01-31,OPEN,162.65,722.36,0,17.9
6640322115840825052,2020-01-31,OPEN,889.19,971.42,0,185.5
756104922820530170,2020-01-31,OPEN,247.16,573.54,0,10.5
-8712702595529474362,2020-01-31,OPEN,712.58,715.08,0,37
-326480116023834561,2020-01-31,OPEN,154.83,669,0,3915.2
-7040736575765699230,2020-01-31,OPEN,597.98,650,0,63.5
-5961310924065498400,2020-01-31,OPEN,80,650,0,2432.99
306909264558464140,2020-01-31,OPEN,647.62,650,0,93.76
3106462845447356035,2020-01-31,OPEN,599.92,650,0,240.52
-5314446616847633564,2020-01-31,OPEN,634.49,650,0,136.99
-8704838648682735125,2020-01-31,OPEN,380.52,650,0,921.6
-2665785929257921864,2020-01-31,OPEN,619.51,650,0,374.1
7846867365267655579,2020-01-31,OPEN,617.39,650,0,500.2
7007476324281798776,2020-01-31,OPEN,502.83,650,0,3520.15
6699886249273067986,2020-01-31,OPEN,608.12,650,0,129.89
5932709865639984783,2020-01-31,OPEN,607.67,650,0,17.83
-7691857271292982175,2020-01-31,OPEN,193.05,650,0,1612.95
6659785997047278307,2020-01-31,OPEN,631.95,650,0,963.13
7102209126727047414,2020-01-31,OPEN,647.95,650,0,54.5
1980240129370867692,2020-01-31,OPEN,34.6,650,0,1277.51
3193395421275602474,2020-01-31,OPEN,165.88,650,0,1252.26
5047219181764680509,2020-01-31,OPEN,584.75,650,0,332.44
1913715976396334953,2020-01-31,OPEN,613.66,650,0,157.88
7923021636514314397,2020-01-31,OPEN,42.11,650,0,719.41
-2191238836476253046,2020-01-31,OPEN,230.63,650,0,3819.24
-4536072371916591189,2020-01-31,OPEN,408.53,650,0,57
-580919119230219331,2020-01-31,OPEN,443.8,650,0,124.23
-7359385972124697108,2020-01-31,OPEN,258.31,650,0,1396.19
-734361299597750715,2020-01-31,OPEN,488.61,650,0,4205.85
2111373929218546056,2020-01-31,OPEN,130.01,650,0,1234.89
-3574195499497649617,2020-01-31,OPEN,610,650,0,320.5
-2610171633811938412,2020-01-31,OPEN,632.69,650,0,457.87
1040917085549048139,2020-01-31,OPEN,619.59,650,0,300.64
-5958385029399332003,2020-01-31,OPEN,352.79,650,0,324.49
-3058872256836789614,2020-01-31,OPEN,536.54,650,0,261.45
-7633720472676562625,2020-01-31,OPEN,641.21,650,0,529.53
-6719216062140127776,2020-01-31,OPEN,585.66,650,0,3979.14
753927271478125612,2020-01-31,OPEN,183.55,650,0,303.49
1000503050032757591,2020-01-31,OPEN,614.49,650,0,475.65
-8074448659321316021,2020-01-31,OPEN,621,650,0,153.5
9172591486774147224,2020-01-31,OPEN,640.84,650,0,60.5
-3837529636941429841,2020-01-31,OPEN,531.77,650,0,2351.9
508927235422111891,2020-01-31,OPEN,445,650,0,517.29
-6714448464241386274,2020-01-31,OPEN,330.08,650,0,1613.04
4233731738512616187,2020-01-31,OPEN,543.13,650,0,2883.55
-29418367647665187,2020-01-31,OPEN,286.05,650,0,335.49
4399642783281646122,2020-01-31,OPEN,634.45,650,0,1088.9
4196913606647215206,2020-01-31,OPEN,629.04,650,0,595.89
-6211428377767064205,2020-01-31,OPEN,621,650,0,17
-7235356022606235847,2020-01-31,OPEN,480.47,650,0,191.65
-3651084584494676309,2020-01-31,OPEN,289.95,650,0,845.12
6350222483621472036,2020-01-31,OPEN,526.48,650,0,1906.92
5150487731561314622,2020-01-31,OPEN,632.8,650,0,840.63
6978765011937075134,2020-01-31,OPEN,617.5,650,0,5050.51
-7336671789310989694,2020-01-31,OPEN,646.35,650,0,42
5918389992271883396,2020-01-31,OPEN,631.24,650,0,2752.25
-7804149575545588090,2020-01-31,OPEN,649.54,650,0,275.06
-2437857506038545170,2020-01-31,OPEN,400.67,650,0,383.04
3820430781752673902,2020-01-31,OPEN,631.87,650,0,37.4
2267376467159261374,2020-01-31,OPEN,383.98,650,0,5553.74
-3295450347545795805,2020-01-31,OPEN,546.36,650,0,205.2
-3782491353195914431,2020-01-31,OPEN,645.24,650,0,19.48
4444660016233560869,2020-01-31,OPEN,98.15,650,0,2589.44
6445682945825046416,2020-01-31,OPEN,628.25,650,0,138.38
-6728660098735578714,2020-01-31,OPEN,437.24,650,0,799.66
1987739140213973163,2020-01-31,OPEN,115.42,650,0,3266.97
-6454701777004697692,2020-01-31,OPEN,544.3,650,0,104.1
3904983146700287499,2020-01-31,OPEN,510.58,650,0,66.15
-509078972059272890,2020-01-31,OPEN,497.41,650,0,872.73
5568365135065333673,2020-01-31,OPEN,560.39,650,0,709.65
-7362722998673404397,2020-01-31,OPEN,554.33,650,0,1616.69
4073165307523282908,2020-01-31,OPEN,645.01,650,0,517.92
191150449613649016,2020-01-31,OPEN,644.31,650,0,52.11
-2938119563413910836,2020-01-31,OPEN,612.24,650,0,50.64
-6354013580345080870,2020-01-31,OPEN,303.14,650,0,1204.78
6396820492795680006,2020-01-31,OPEN,234.7,650,0,1760.54
-8452010471214940892,2020-01-31,OPEN,506.84,650,0,381.92
-1530581723757226921,2020-01-31,OPEN,523.87,650,0,203.62
252466521555393866,2020-01-31,OPEN,527.4,650,0,5136.81
-8314510263200754575,2020-01-31,OPEN,610.58,650,0,67.42
-8652324154276524501,2020-01-31,OPEN,553.6,650,0,1091.88
3428606689179780124,2020-01-31,OPEN,196.56,650,0,658.68
-8772968228125095651,2020-01-31,OPEN,504.53,650,0,155.5
-5607576432515416512,2020-01-31,OPEN,399.5,650,0,3307.09
-4998564242418196359,2020-01-31,OPEN,179.44,650,0,559.03
1707638879980070715,2020-01-31,OPEN,631.15,650,0,245.5
-1219989682917500735,2020-01-31,OPEN,204.02,650,0,1149.89
5300867374691598573,2020-01-31,OPEN,303.73,650,0,2334.76
847536216541227621,2020-01-31,OPEN,275.55,650,0,235.5
2346623218780319998,2020-01-31,OPEN,81.31,650,0,2169
-9002068137240234200,2020-01-31,OPEN,644.99,650,0,50.9
-7570845498133672927,2020-01-31,OPEN,422.01,650,0,1101.76
564801337333848517,2020-01-31,OPEN,648.78,650,0,475.07
-3686389098271509714,2020-01-31,OPEN,629.44,650,0,39.5
-585555883284052669,2020-01-31,OPEN,624.35,650,0,248.02
4921496166817676694,2020-01-31,OPEN,167.92,650,0,538.4
5891125808218497630,2020-01-31,OPEN,649.6,650,0,189.36
